Lund_02795,Holy places,Architecture,Arch,Building,Basilica,Art
Lund_00057,Tree,Grass,Walkway,Spring,Bench,Guard rail,Iron,Leaf,Park,Bridge
Lund_02317,Lawn,Grass,Tree,Land lot,Grassland,Natural landscape,Natural environment,Property,Meadow,Park
Lund_00088,Building,Property,Architecture,Facade,Vehicle,Neighbourhood,House,Bicycle,Arch,Urban design
Lund_00365,Landmark,Architecture,Building,City,Sky,Daytime,Facade,Human settlement,Tower,Town
Lund_02909,Property,House,Roof,Building,Home,Vehicle,Tree,Car,Residential area,Real estate
Lund_00109,Picket fence,Property,House,Fence,Home,Building,Architecture,Tree,Cottage,Home fencing
Lund_02342,Building,Room,Interior design,Tourist attraction
Lund_01221,Sport venue,Grassland,Land lot,Natural landscape,Grass,Golf course,Plain,Golf club,Sky,Pasture
Lund_02007,Landmark,Building,Architecture,Palace,Classical architecture,City,Facade,Tourism,Tourist attraction,Presidential palace
Lund_01029,Sky,Garden,Tree,Natural landscape,Estate,Leaf,Lawn,Botanical garden,Botany,Grass
Lund_00764,Landmark,Building,Medieval architecture,Architecture,Tree,Tower,Historic site,Castle,Estate,Plant
Lund_03033,Filling station,Fuel,Gasoline,Building,Transport,Sky,Gas,Business,Architecture,Evening
Lund_00540,Building,Estate,Palace,Mansion,Property,Stately home,Château,House,Official residence,Architecture
Lund_02628,Grassland,Grass,Pasture,Land lot,Green,Natural environment,Lawn,Meadow,Field,Grass family
Lund_03151,Roof,Architecture,Sky,Technology,Asphalt,Road surface,Sport venue,Road
Lund_00501,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture
Lund_01560,Water,Fountain,Botanical garden,Botany,Reflecting pool,Garden,Tree,Pond,Architecture,Park
Lund_03171,Body of water,Water,Nature,River,Water resources,Natural landscape,Sky,Tree,Vegetation,Watercourse
Lund_00420,Estate,Building,Property,Mansion,Palace,House,Official residence,Château,Stately home,Architecture
Lund_01645,Fountain,Water,Water resources,Natural landscape,Property,Water feature,Garden,Grass,Estate,Tree
Lund_00615,Landmark,Building,Architecture,Tree,Estate,Courthouse,House,Mansion,City,Tourist attraction
Lund_02746,Building,Architecture,Restaurant,Font,Facade,Signage
Lund_00405,Landmark,Building,Architecture,Property,Stately home,Palace,Estate,Mansion,City,Sky
Lund_00460,Tree,Sky,Grass,Public space,Architecture,Botany,Church,Building,Park,Spring
Lund_03144,Sky,Cloud,Grassland,Daytime,Field,Nature,Green,Plain,Natural landscape,Cumulus
Lund_00854,Building,Estate,Mansion,Property,Palace,Official residence,Stately home,Architecture,Manor house,House
Lund_02838,Landmark,Building,Town,Architecture,Transport,City,Vehicle,Church,Neighbourhood,Metropolitan area
Lund_01715,Town,Neighbourhood,Building,Street,Transport,Human settlement,Architecture,Road,City,Residential area
Lund_01473,Classical architecture,Building,Landmark,Architecture,Property,Mansion,Facade,Estate,Courthouse,House
Lund_02689,Property,House,Home,Building,Real estate,Sky,Rural area,Tree,Architecture,Landscape
Lund_01624,Natural landscape,Garden,Vegetation,Plant,Botanical garden,Shrub,Tree,Flower,Grass,Botany
Lund_02294,Swimming pool,Leisure,Furniture,Water,Outdoor furniture,Vacation,Summer,Recreation,Sport venue,Table
Lund_02174,Property,Building,Town,Estate,Architecture,House,Neighbourhood,Real estate,Human settlement,Home
Lund_03154,Property,Building,House,Home,Real estate,Estate,Residential area,Architecture,Villa,Sky
Lund_01678,Fountain,Nature,Tree,Daytime,Water,Sky,Natural landscape,Public space,Water feature,Botany
Lund_02593,Body of water,Water resources,Natural landscape,Nature,Riparian zone,Water,River,Watercourse,Bank,Stream
Lund_02321,Property,Building,Architecture,Daytime,Neighbourhood,Real estate,Town,Mixed-use,Sky,House
Lund_03190,Landmark,Architecture,Building,Church,Medieval architecture,Sky,Steeple,Town,Place of worship,Spire
Lund_03140,Playground,Public space,Outdoor play equipment,Human settlement,Recreation,City,Sport venue,Park,Asphalt,Leisure
Lund_00553,Building,Architecture,Classical architecture,Palace,City,Facade,Official residence,Town square,Presidential palace,House
Lund_02222,House,Building,Property,Home,Residential area,Architecture,Neighbourhood,Mansion,Estate,Real estate
Lund_00668,Palace,Building,Estate,Mansion,Tree,Plaza,House,Tourism,Architecture,City
Lund_02491,Sky,Natural landscape,Natural environment,Plain,Field,Land lot,Cloud,Grassland,Pasture,Grass family
Lund_01582,Landmark,Architecture,Building,Town,Church,Sky,Medieval architecture,Vehicle,Place of worship,City
Lund_01825,Landmark,Architecture,Sky,Building,Estate,Mansion,House,Cloud,Classical architecture,Palace
Lund_00116,Building,Facade,Architecture,Roof,House
Lund_02798,Building,Estate,Landmark,Mansion,Palace,Official residence,Property,Classical architecture,Architecture,Stately home
Lund_02602,Vehicle,Transport,Car,Building,Gasoline
Lund_00824,Estate,Building,Property,House,Architecture,Mansion,Landmark,Home,Tree,Stately home
Lund_01581,Property,Estate,Building,Mansion,Architecture,Stately home,Tree,Grass,House,Château
Lund_03203,Landmark,Palace,Building,Estate,Mansion,Property,Classical architecture,Architecture,House,Stately home
Lund_01138,Natural landscape,Pond,Reflection,Bank,Water,Waterway,Botany,Water resources,Watercourse,Reflecting pool
Lund_01320,Landmark,Building,Architecture,Sky,Medieval architecture,Facade,Church,Town,Place of worship,Cathedral
Lund_00133,Aerial photography,Residential area,Suburb,Urban area,Bird's-eye view,Metropolitan area,City,Neighbourhood,Human settlement,Town
Lund_00456,Landmark,Building,Architecture,Property,Stately home,Town,City,Estate,Château,Palace
Lund_02523,Property,Residential area,Building,Architecture,House,Urban area,Neighbourhood,Sky,City,Roof
Lund_01285,Landmark,Architecture,Building,Church,Place of worship,Medieval architecture,Steeple,Town,Cathedral,Sky
Lund_00160,Medieval architecture,Building,Landmark,Architecture,Town,Wall,Steeple,Church,Cathedral,Facade
Lund_02716,Building,Retail,Outlet store,Boutique,Marketplace,Bazaar
Lund_00052,Landmark,Architecture,Medieval architecture,Building,Church,Cathedral,Gothic architecture,Place of worship,Sky,Spire
Lund_00837,Architecture,Landmark,Building,Medieval architecture,Place of worship,Church,Classical architecture,Cathedral,Facade,Gothic architecture
Lund_00113,Vehicle,Town,Car,Urban area,Transport,Street,Landmark,Mode of transport,Architecture,Neighbourhood
Lund_01812,Architecture,Building,Landmark,Sky,Town,Facade,City,Classical architecture,Medieval architecture,Urban area
Lund_02315,Vegetation,Riparian zone,Nature reserve,Water resources,Biome,Watercourse,Plant community,Wilderness,Water,Tree
Lund_03123,Sky,Natural environment,Road,Plain,Cloud,Infrastructure,Beach,Land lot,Ocean,Coast
Lund_01910,Building,Church,Place of worship,Architecture,Parish,Chapel,Steeple,Medieval architecture,Listed building,Cathedral
Lund_01145,Sky,Architecture,Building,Tree,House,City,Tourism,Cloud,Estate,Palace
Lund_01598,Building,Estate,Mansion,Property,Palace,Architecture,Classical architecture,House,Stately home,Manor house
Lund_01317,Property,Building,Architecture,Medieval architecture,House,Roof,Estate,Château,Facade,Historic site
Lund_01790,Building,Architecture,Landmark,Classical architecture,Palace,Facade,House,Sky,Courthouse,Mansion
Lund_00786,Estate,Property,Garden,Lawn,Home,House,Natural landscape,Botanical garden,Building,Grass
Lund_01942,Crane,Urban area,Construction,Metropolitan area,Architecture,Sky,Transport,City,Building,Condominium
Lund_02618,Sidewalk,Lane,Road,Asphalt,Residential area,Public space,Sky,Daytime,Tree,Neighbourhood
Lund_01744,Property,Landmark,Building,Town,Sky,Architecture,Tree,City,Human settlement,Public space
Lund_00257,Landmark,Architecture,Building,Medieval architecture,Sky,Classical architecture,Cathedral,Place of worship,Church,Gothic architecture
Lund_00035,Statue,Landmark,Monument,Architecture,Building,Sculpture,Art,Campus,National historic landmark,Facade
Lund_02378,Swimming pool,Leisure,Leisure centre,Water,Fun,Vacation,Recreation,Resort,Park
Lund_00783,Water,Landmark,Fountain,Architecture,Sky,Tree,Botany,Garden,Water feature,Reflecting pool
Lund_01572,Landmark,Architecture,Building,Medieval architecture,Sky,Tower,Cathedral,Facade,Place of worship,Church
Lund_02265,Garden,Botanical garden,Botany,Park,Tree,Estate,Grass,Sky,Land lot,Shrub
Lund_01280,Landmark,Architecture,Building,Town,Church,Facade,Place of worship,Steeple,Cathedral,Sky
Lund_01593,Building,Architecture,Landmark,Medieval architecture,Classical architecture,City,Cathedral,Facade,Place of worship,Gothic architecture
Lund_00580,Estate,Building,Mansion,Palace,Property,Official residence,Stately home,Château,Architecture,Manor house
Lund_01178,Sky,Tree,Leaf,Grass,Cloud,Daytime,Architecture,House,Autumn,Town
Lund_01816,Tree,Spring,Grass,Landmark,Architecture,Daytime,Sky,Estate,House,Building
Lund_02230,Transport,Sky,Track,Train,Vehicle,Mode of transport,Bridge,Railway,Rolling stock,Tree
Lund_02234,Body of water,Natural landscape,Nature,Water,Water resources,Natural environment,Vegetation,Bank,Nature reserve,River
Lund_01117,Classical architecture,Building,Architecture,Landmark,Palace,Facade,Official residence,Mansion,Presidential palace,Courthouse
Lund_02145,Natural landscape,Nature,Vegetation,Nature reserve,Tree,Natural environment,Bank,Waterway,Canal,Wilderness
Lund_00578,Building,Architecture,Estate,Campus,Grass,University,College,Stately home,Historic site,Facade
Lund_02142,Property,Building,Architecture,Town,House,Tree,Roof,City,Courtyard,Real estate
Lund_01764,Landmark,Building,Palace,Estate,Mansion,Château,Architecture,Stately home,Official residence,House
Lund_00631,Building,Estate,Mansion,Palace,Landmark,Stately home,Official residence,Architecture,Château,Presidential palace
Lund_01366,Winter,Snow,Architecture,Freezing,Landmark,Building,Tree,Urban area,Château,Sky
Lund_02383,Property,Architecture,Land lot,Real estate,Sky,Building,Facade,Soil,House,Landscape
Lund_00662,Building,Estate,Palace,Mansion,Official residence,Stately home,Property,Landmark,Château,Classical architecture
Lund_00037,Landmark,Building,Architecture,Medieval architecture,Town,City,Church,Cathedral,Sky,Place of worship
Lund_01653,Classical architecture,Landmark,Building,Architecture,Palace,Sky,Facade,City,House,Tourist attraction
Lund_02773,Product,Building,Retail
Lund_00861,Building,Estate,Classical architecture,Landmark,Mansion,Architecture,Palace,Property,Stately home,Official residence
Lund_02390,Sky,Cloud,Farm,Grass,Rural area,Pasture,Field,Sport venue,Tree,House
Lund_00469,Estate,Building,Mansion,Property,Palace,Official residence,Architecture,House,Stately home,Classical architecture
Lund_00239,Building,Landmark,Estate,Classical architecture,Mansion,Property,Palace,Architecture,Official residence,Presidential palace
Lund_03169,Natural landscape,Nature,Natural environment,Marsh,Nature reserve,Water,Wetland,Sky,Bank,Floodplain
Lund_02158,Garden,Property,Botanical garden,Daytime,Botany,Architecture,Tree,Sky,Spring,Estate
Lund_02855,Fountain,Water,Water feature,Building,Public space,Watercourse,Tree,Architecture,City,Palace
Lund_01493,Tree,Architecture,Building,Estate,Plant,Château,Palace
Lund_00611,Property,Estate,Building,House,Architecture,Tree,Grass,Mansion,Manor house,Home
Lund_00619,Building,Architecture,Town,Landmark,Cathedral,Church,Tourism,Facade,City,Place of worship
Lund_02328,Grassland,Grass,Pasture,Land lot,Meadow,Grass family,Lawn,Tree,Recreation,Plant
Lund_02538,Building,Landmark,Classical architecture,Architecture,Palace,Facade,Château,Tourist attraction,Official residence,Estate
Lund_00771,Building,Estate,Palace,Mansion,Official residence,Château,Stately home,Landmark,Classical architecture,Presidential palace
Lund_00259,Landmark,Medieval architecture,Building,Architecture,Château,Estate,Stately home,Baptistery,Tree,Classical architecture
Lund_01499,Water,Pond,Estate,Garden,Property,Fountain,Water resources,Reflecting pool,Botany,Tree
Lund_00708,Building,Landmark,Architecture,Grass,Church,Tree,Medieval architecture,Sky,Stately home,Estate
Lund_01694,Property,Estate,Building,House,Home,Mansion,Manor house,Château,Historic house,Tree
Lund_01862,Water,Reflecting pool,Fountain,Garden,Botanical garden,Botany,Pond,Tree,Park,Water feature
Lund_00213,Tree,Architecture,Landmark,Urban area,Town,Building,Wall,City,Public space,Street
Lund_01709,Sky,Mountain,Cloud,City,Recreation,Landscape,Tourist attraction,Winter,Roof,Park
Lund_02156,Garden,Botanical garden,Park,Botany,Shrub,Tree,Plant,Landscaping,Spring,Yard
Lund_01034,Garden,Grass,Botanical garden,Botany,Park,Tree,Lawn,Spring,Shrub,Leaf
Lund_00318,Building,Landmark,Architecture,Town,City,Human settlement,Steeple,Sky,Medieval architecture,Facade
Lund_02153,Body of water,Natural landscape,Reflection,Pond,Nature,Bank,Water,Natural environment,Tree,Fish pond
Lund_02811,Building,Town,Town square,Human settlement,Property,City,Plaza,Public space,Palace,Architecture
Lund_00776,Building,Landmark,Estate,Mansion,Palace,Property,Architecture,House,Official residence,Sky
Lund_01231,Landmark,Medieval architecture,Architecture,Building,Classical architecture,Gothic architecture,Cathedral,Place of worship,Facade,Steeple
Lund_00560,Building,Landmark,Architecture,Property,Palace,Stately home,Estate,Classical architecture,Château,Facade
Lund_01367,Medieval architecture,Classical architecture,Architecture,Landmark,Building,Gothic architecture,Place of worship,Cathedral,Facade,Historic site
Lund_01214,Property,Building,Residential area,Public space,Architecture,Botany,Neighbourhood,House,Real estate,Tree
Lund_00872,Building,Palace,Estate,Landmark,Official residence,Mansion,Architecture,Stately home,Presidential palace,Plaza
Lund_00693,Estate,Building,Mansion,Landmark,Property,Palace,House,Architecture,Official residence,Manor house
Lund_02754,Sky,Natural landscape,Tree,Property,Leaf,Shrub,Grass,Morning,Lawn,Land lot
Lund_02197,Building,Property,Architecture,Mixed-use,Apartment,Neighbourhood,House,Residential area,Real estate,Commercial building
Lund_00587,Landmark,Architecture,Medieval architecture,Sky,Building,Spire,Steeple,Tower,Historic site,Church
Lund_02409,Sky,Tree,Grass,Spring,Cloud,Park,Mountain,Architecture,Plant,Winter
Lund_01431,Metropolitan area,Waterway,Architecture,City,Mixed-use,Building,Human settlement,Urban area,Condominium,Tower block
Lund_00500,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture
Lund_00341,Building,Estate,Mansion,Property,Landmark,House,Architecture,Palace,Classical architecture,Official residence
Lund_01817,Tree,Spring,Grass,Landmark,Architecture,Daytime,Sky,Estate,House,Building
Lund_01847,Landmark,Palace,Château,Flower,Spring,Estate,Stately home,Plant,Garden,Building
Lund_01933,Property,Grass,House,Green,Building,Lawn,Home,Real estate,Residential area,Estate
Lund_03057,Road,Sky,Field,Dirt road,Green,Grass,Lane,Grassland,Natural environment,Tree
Lund_00768,Building,Mansion,Estate,Landmark,Property,Architecture,Palace,House,Stately home,Château
Lund_02548,Snow,Winter,Natural landscape,Tree,Freezing,Sky,Natural environment,Grass,Frost,Plant
Lund_01887,Tree,Spring,Blossom,Natural landscape,Flower,Plant,Grass,Cherry blossom,Sky,Botany
Lund_02646,Hay,Field,Straw,Farm,Harvest,Grass family,Rural area,Tree,Agriculture,Plant
Lund_02438,Natural landscape,Body of water,Nature,Sky,Vegetation,Nature reserve,Water resources,Water,Lake,Natural environment
Lund_00813,Medieval architecture,Landmark,Building,Architecture,Classical architecture,Town,Church,Facade,Place of worship,Cathedral
Lund_01738,Garden,Lawn,Yard,Natural landscape,Botanical garden,Grass,Walkway,Landscape,Flower,Landscaping
Lund_00481,Landmark,Building,Classical architecture,Architecture,Property,House,Estate,Mansion,Courthouse,Historic house
Lund_02734,Sky,Field,Natural landscape,Crop,Agriculture,Cloud,Natural environment,Tree,Farm,Atmospheric phenomenon
Lund_03098,Tree,Natural landscape,Vegetation,Green,Sky,Plant,Woody plant,Spring,Natural environment,Grass
Lund_01423,Garden,Botanical garden,Natural landscape,Plant,Shrub,Flower,Botany,Lawn,Landscaping,Landscape
Lund_00487,Classical architecture,Architecture,Landmark,Building,Facade,Palace,Sky,City,Courthouse,House
Lund_02732,Sky,Natural landscape,Horizon,Grassland,Natural environment,Field,Grass,Atmospheric phenomenon,Plain,Line
Lund_02055,Landmark,Medieval architecture,Building,Architecture,Historic site,Turret,Tower,History,Arch,Facade
Lund_02817,Landmark,Building,Architecture,Sky,Town,City,Facade,Historic site,Church,Tourism
Lund_02510,Natural landscape,Natural environment,Vegetation,Water,Nature reserve,Wilderness,Tree,Sky,Bank,River
Lund_02052,Town,Urban area,Neighbourhood,Building,City,Human settlement,Architecture,Street,Waterway,Metropolitan area
Lund_01465,Building,Natural landscape,Architecture,House,Grass,Estate,Urban area,Tree,Home,City
Lund_00196,Residential area,Building,Neighbourhood,Town,Human settlement,Property,City,Apartment,Mixed-use,Architecture
Lund_01635,Natural landscape,Nature,Sport venue,Nature reserve,Natural environment,Pond,Tree,Grass,Bank,Land lot
Lund_02182,Tree,Natural landscape,Nature,Sky,Vegetation,Green,Grass,Natural environment,Light,Sunlight
Lund_02727,Retail,Building,Supermarket,Convenience store,Marketplace,Grocery store,Outlet store,Aisle,Floor,Trade
Lund_00184,Sky,Landmark,Architecture,Building,Estate,Tree,Cloud,Grass,Fountain,City
Lund_01262,Natural landscape,Nature,Highland,Wilderness,Grass,Nature reserve,Geological phenomenon,Hill,Fell,Waterway
Lund_03143,Sky,Natural landscape,Cloud,Green,Pasture,Grassland,Natural environment,Grass,Land lot,Horizon
Lund_03135,Town,Vehicle,Neighbourhood,Residential area,Mixed-use,Architecture,House,Building,City,Tourism
Lund_00345,Building,Landmark,Palace,Architecture,Classical architecture,Property,Mansion,Estate,Official residence,House
Lund_01958,Landmark,Vehicle,Architecture,Town,Building,Car,Wall,City,Tourism,City car
Lund_00547,Town,City,Town square,Human settlement,Building,Public space,Landmark,Plaza,Mixed-use,Architecture
Lund_02098,Natural landscape,Nature,Green,Vegetation,Grass,Watercourse,Nature reserve,Sky,River,Rural area
Lund_00315,Landmark,Building,Architecture,Sky,City,Town,Facade,Human settlement,Public space,Tourism
Lund_00949,Building,Estate,Mansion,Palace,Landmark,Stately home,Official residence,Classical architecture,Architecture,Château
Lund_01980,Property,Town,Building,House,Architecture,Residential area,Tree,Estate,Grass,Home
Lund_01872,Garden,Shrub,Property,Vegetation,Natural landscape,Botanical garden,Tree,Grass,Botany,Plant
Lund_00173,Tree,Property,House,Town,Neighbourhood,Building,Urban area,Brick,Residential area,Architecture
Lund_02116,Garden,Natural landscape,Tree,Grass,Botanical garden,Shrub,Botany,Grass family,Sky,Plant
Lund_00820,Cobblestone,Town,Public space,Sky,Human settlement,Flooring,City,Town square,Tourism,Street
Lund_01543,Natural landscape,Garden,Vegetation,Tree,Grass,Botanical garden,Grassland,Nature reserve,Meadow,Plant
Lund_00725,Palace,Building,Estate,Landmark,Mansion,Architecture,Château,Stately home,Official residence,House
Lund_01277,Classical architecture,Building,Landmark,Architecture,Facade,Palace,Official residence,City,Mansion,Seat of local government
Lund_01037,Natural landscape,Nature,Highland,Watercourse,Vegetation,Water resources,Mountainous landforms,Wilderness,Grass,Stream
Lund_01603,Fountain,Daytime,Sky,Water feature,Public space,Park,Water,Botany,Tree,Grass
Lund_02882,Property,Building,Architecture,Tree,Estate,Urban area,House,Manor house,Mansion,Sky
Lund_01920,City,Town,Street,Human settlement,Neighbourhood,Downtown,Landmark,Building,Road,Public space
Lund_01319,Landmark,Architecture,Building,Estate,House,Sky,Rural area,Landscape,Mansion,Home
Lund_00979,Landmark,Medieval architecture,Architecture,Building,Church,Place of worship,Steeple,Cathedral,Facade,Classical architecture
Lund_00816,Building,Property,Architecture,Château,Tree,Estate,Stately home,House,Church,Historic house
Lund_01642,Architecture,Landmark,Building,Medieval architecture,Classical architecture,Sky,Place of worship,Facade,Cathedral,Gothic architecture
Lund_01218,Building,Architecture,Town,Vehicle,Facade,Car,House,Courthouse,City,Palace
Lund_00763,Aerial photography,Residential area,Suburb,Bird's-eye view,Urban area,Photography,Landscape,Urban design,Metropolitan area,Road
Lund_02247,Straw,Hay,Hut,Grass,Grass family,Tree,Environmental art,Rural area,Plant,Thatching
Lund_02913,Sky,House,Morning,Cloud,Rural area,Architecture,Tree,Home,Building,Grass
Lund_00798,Landmark,Architecture,Building,Medieval architecture,Stately home,Château,Facade,Turret,Palace,Castle
Lund_00583,Estate,Building,Mansion,Palace,Landmark,Property,Stately home,Official residence,Château,Architecture
Lund_00089,Tree,Woody plant,Sky,Plant,Spring,Grass,Leaf,Daytime,Botany,Flower
Lund_00506,Property,Architecture,House,Sky,Building,Urban area,Tree,Home,Town,Estate
Lund_00045,Landmark,Architecture,Building,Sky,Cathedral,Church,Town,Tree,Wall,City
Lund_00067,Property,Building,Architecture,House,Facade
Lund_01809,Building,Town,Mixed-use,Neighbourhood,Architecture,Facade,City,House,Vehicle,Metropolitan area
Lund_01485,Garden,Botanical garden,Property,Natural landscape,Lawn,Grass,Landscape,Shrub,Landscaping,Botany
Lund_01475,Town,City,Street,Human settlement,Building,Urban area,Road,Architecture,Public space,Downtown
Lund_00988,Building,Landmark,Architecture,Medieval architecture,Town,Facade,City,Church,Cathedral,Sky
Lund_00485,Architecture,Building,Landmark,Town,Church,City,Sky,Facade,Place of worship,Steeple
Lund_02521,Product,Industry,Factory,Machine,Building,Engineering,Metal
Lund_02926,Building,Property,Architecture,Facade,Real estate,House,Interior design,Home,Mixed-use
Lund_01432,Natural landscape,Tree,Sky,Grass,Green,Daytime,Lawn,Spring,Pasture,Natural environment
Lund_00256,Building,Property,Estate,Mansion,Architecture,Château,Stately home,House,Home,Historic house
Lund_02319,Sky,Water,Dock,Water resources,Morning,Boardwalk,River,Lake,Horizon,Waterway
Lund_01092,Landmark,Building,Mansion,Estate,Property,Architecture,House,Sky,Stately home,Home
Lund_02833,Building,Palace,Estate,Landmark,Mansion,Stately home,Classical architecture,Official residence,Presidential palace,Château
Lund_01086,Medieval architecture,Architecture,Building,Landmark,Place of worship,Classical architecture,Church,Facade,Historic site,Parish
Lund_00124,Town,City,Building,Human settlement,Pedestrian,Street,Plaza,Neighbourhood,Public space,Architecture
Lund_00954,Building,Estate,Mansion,Property,Architecture,Landmark,House,Palace,Home,Stately home
Lund_02726,Grassland,Field,Plain,Sky,Prairie,Natural environment,Natural landscape,Paddy field,Agriculture,Grass
Lund_02665,Nature reserve,Water resources,Natural landscape,Watercourse,Bank,Riparian zone,Biome,Water,Rock,Tree
Lund_00886,Building,Property,Architecture,Landmark,Stately home,Mansion,Estate,Historic house,Château,Facade
Lund_01739,Building,Property,Estate,Stately home,Architecture,Mansion,Palace,Manor house,Château,Official residence
Lund_02330,Sky,Cloud,Daytime,Natural landscape,Natural environment,Horizon,Plain,Morning,Mountain,Atmosphere
Lund_02284,Building,Factory,Industry,Interior design,Loft,Floor,Hall,Architecture,Flooring,Engineering
Lund_00092,Building,Town,Electronic signage,Restaurant,Signage,Architecture,City,Facade,Mixed-use,Downtown
Lund_01882,Building,Town,Transport,Vehicle,Architecture,Residential area,City,Neighbourhood,Car,House
Lund_03175,Nature,Natural landscape,Water resources,Nature reserve,Watercourse,Water,River,Waterway,Pasture,Rural area
Lund_00491,Estate,Mansion,Building,Palace,Stately home,Château,Official residence,Architecture,House,Historic house
Lund_02249,Sky,Winter,Snow,Cloud,Water,River,Morning,Freezing,Evening,Sea
Lund_00180,Town,City,Human settlement,Public space,Transport,Downtown,Urban area,Architecture,Building,Street
Lund_02792,Landmark,Architecture,Building,Night,Sky,Light,Lighting,Medieval architecture,Cathedral,Facade
Lund_02110,Tree,Property,Natural landscape,House,Grass,Estate,Spring,Plant,Woody plant,Architecture
Lund_01961,Body of water,Water resources,Natural landscape,Water,Bank,Nature,River,Pond,Natural environment,Watercourse
Lund_01181,Classical architecture,Landmark,Architecture,Building,Medieval architecture,Facade,Sky,Place of worship,Cathedral,Church
Lund_00700,Landmark,Architecture,Building,Sky,Medieval architecture,Cathedral,Town,City,Gothic architecture,Facade
Lund_00233,Building,Landmark,Architecture,Estate,Mansion,Palace,Stately home,Official residence,House,Classical architecture
Lund_02536,Inflatable,bounce house,Green,Games,Fun,Grass,Recreation,Leisure,Sky,Outdoor play equipment
Lund_00458,Building,Estate,Palace,Property,Mansion,Landmark,Official residence,Stately home,Architecture,Classical architecture
Lund_01829,Building,Landmark,Tourism,Architecture,City,Sky,Facade,Cathedral,Medieval architecture,Pedestrian
Lund_01590,Urban area,City,Building,Aerial photography,Residential area,Human settlement,Metropolitan area,Property,Roof,Architecture
Lund_02541,Sky,Natural landscape,Sea,Horizon,Cloud,Water,Coast,Land lot,Grass,Plain
Lund_03091,Natural landscape,Grassland,Vegetation,Natural environment,Prairie,Nature,Grass,Nature reserve,Meadow,Green
Lund_01185,Estate,Building,Mansion,Property,House,Architecture,Palace,Manor house,Home,Classical architecture
Lund_00770,Architecture,Medieval architecture,Building,Landmark,Place of worship,Classical architecture,Facade,Cathedral,Church,Gothic architecture
Lund_01059,Landmark,Building,Estate,Mansion,Architecture,Stately home,Palace,Official residence,Presidential palace,Sky
Lund_00958,Garden,Property,Botanical garden,Estate,Natural landscape,House,Botany,Yard,Home,Lawn
Lund_00757,Aerial photography,Bird's-eye view,Metropolitan area,Urban area,Residential area,Suburb,Neighbourhood,Urban design,City,Metropolis
Lund_02266,Water resources,Body of water,Waterway,Stream,Watercourse,Bank,Water,Stream bed,Riparian zone,Arroyo
Lund_02713,House,Property,Residential area,Home,Building,Neighbourhood,Sky,Architecture,Town,Real estate
Lund_02626,Sport venue,Tennis court,Sky,Grass,First-class cricket,Public space,Tree,Line,Cloud,Baseball field
Lund_00273,Building,Classical architecture,Palace,Landmark,Architecture,Facade,Château,City,Official residence,Plaza
Lund_01233,Body of water,Natural landscape,Nature,Waterway,Tree,Canal,Water,Bank,River,Vegetation
Lund_00457,Building,Estate,Palace,Property,Mansion,Landmark,Official residence,Stately home,Architecture,Classical architecture
Lund_02341,Sky,Residential area,Property,Cloud,House,Home,Building,Architecture,Real estate,Estate
Lund_01232,Tree,Landmark,Architecture,Building,Daytime,Spring,Woody plant,Plant,Palace,Mansion
Lund_02109,Residential area,Road,Neighbourhood,Human settlement,Town,Metropolitan area,Suburb,Architecture,City,Urban area
Lund_03078,Property,Residential area,Land lot,Architecture,Tree,Grass,Grass family,House,Plant,Building
Lund_00900,Building,Classical architecture,Landmark,Palace,Mansion,Architecture,Château,Estate,Stately home,Official residence
Lund_01771,Body of water,Sky,Water resources,Water,Horizon,Waterway,Daytime,Cloud,Reservoir,Sea
Lund_01801,Reflecting pool,Water,Botany,Botanical garden,Tree,Pond,Garden,Park,Architecture,Fountain
Lund_00418,Building,Architecture,Landmark,Property,Stately home,Medieval architecture,Town,City,Château,Estate
Lund_02524,Property,Building,Neighbourhood,Residential area,Brickwork,Real estate,Apartment,House,Room,Home
Lund_02483,Building,Road,Signage
Lund_02089,Property,Garden,House,Estate,Natural landscape,Lawn,Home,Landscaping,Building,Tree
Lund_02880,Building,House,Property,Estate,Mansion,Architecture,Tree,Historic house,Home,Palace
Lund_00935,Building,Estate,Mansion,Palace,Classical architecture,Landmark,Property,Architecture,Stately home,Official residence
Lund_00871,Landmark,Spring,Flower,Garden,Building,Architecture,Botany,Plant,Mansion,Palace
Lund_02712,Residential area,Building,Architecture,Neighbourhood,Property,Human settlement,Urban area,Town,City,Apartment
Lund_02807,Building,Architecture,Landmark,Medieval architecture,Classical architecture,Facade,Church,Arch,Place of worship,Historic site
Lund_00625,Estate,Building,Mansion,Property,Palace,Stately home,Manor house,Château,House,Official residence
Lund_00313,Estate,Building,Mansion,Palace,Property,Stately home,Architecture,Château,House,Official residence
Lund_00036,Architecture,Building,Medieval architecture,Landmark,Wall,Church,Place of worship,Sky,Tree,Facade
Lund_00980,Town,City,Public space,Human settlement,Town square,Building,Architecture,Plaza,Street,Tourism
Lund_00446,Building,Landmark,Architecture,Property,Palace,Estate,Stately home,Château,Facade,Medieval architecture
Lund_01898,Waterway,Metropolitan area,City,Human settlement,Mixed-use,Architecture,Condominium,Urban area,Town,Building
Lund_02690,Vegetation,Grass,Lawn,Natural landscape,Green,Natural environment,Nature reserve,Tree,Property,Land lot
